  -0.18715707E+02   0.74451229E-08   0.13431612E+09   0.10799503E+21
  -0.18692658E+02   0.76187177E-08   0.13125568E+09   0.11051309E+21
  -0.18669609E+02   0.77963601E-08   0.12826498E+09   0.11308986E+21
  -0.18646560E+02   0.79781446E-08   0.12534243E+09   0.11572671E+21
  -0.18623511E+02   0.81641676E-08   0.12248646E+09   0.11842505E+21
  -0.18600462E+02   0.83545281E-08   0.11969557E+09   0.12118630E+21
  -0.18577413E+02   0.85493271E-08   0.11696827E+09   0.12401193E+21
  -0.18554364E+02   0.87486681E-08   0.11430311E+09   0.12690344E+21
  -0.18531315E+02   0.89526571E-08   0.11169868E+09   0.12986237E+21
  -0.18508267E+02   0.91614025E-08   0.10915359E+09   0.13289029E+21
  -0.18485218E+02   0.93750150E-08   0.10666649E+09   0.13598882E+21
  -0.18462169E+02   0.95936083E-08   0.10423607E+09   0.13915959E+21
  -0.18439120E+02   0.98172984E-08   0.10186102E+09   0.14240429E+21
  -0.18416071E+02   0.10046204E-07   0.99540082E+08   0.14572464E+21
  -0.18393022E+02   0.10280447E-07   0.97272031E+08   0.14912241E+21
  -0.18369973E+02   0.10520152E-07   0.95055658E+08   0.15259941E+21
  -0.18346924E+02   0.10765446E-07   0.92889786E+08   0.15615747E+21
  -0.18323875E+02   0.11016459E-07   0.90773264E+08   0.15979850E+21
  -0.18300826E+02   0.11273326E-07   0.88704968E+08   0.16352442E+21
  -0.18277778E+02   0.11536181E-07   0.86683798E+08   0.16733721E+21
  -0.18254729E+02   0.11805165E-07   0.84708682E+08   0.17123890E+21
  -0.18231680E+02   0.12080421E-07   0.82778569E+08   0.17523157E+21
  -0.18208631E+02   0.12362095E-07   0.80892434E+08   0.17931733E+21
  -0.18185582E+02   0.12650337E-07   0.79049275E+08   0.18349835E+21
  -0.18162533E+02   0.12945300E-07   0.77248114E+08   0.18777686E+21
  -0.18139484E+02   0.13247140E-07   0.75487992E+08   0.19215513E+21
  -0.18116435E+02   0.13556018E-07   0.73767975E+08   0.19663548E+21
  -0.18093386E+02   0.13872098E-07   0.72087149E+08   0.20122029E+21
  -0.18070337E+02   0.14195548E-07   0.70444622E+08   0.20591201E+21
  -0.18047289E+02   0.14526539E-07   0.68839520E+08   0.21071312E+21
  -0.18024240E+02   0.14865248E-07   0.67270990E+08   0.21562617E+21
  -0.18001191E+02   0.15211855E-07   0.65738200E+08   0.22065377E+21
  -0.17978142E+02   0.15566544E-07   0.64240336E+08   0.22579859E+21
  -0.17955093E+02   0.15929502E-07   0.62776600E+08   0.23106338E+21
  -0.17932044E+02   0.16300924E-07   0.61346216E+08   0.23645091E+21
  -0.17908995E+02   0.16681005E-07   0.59948424E+08   0.24196406E+21
  -0.17885946E+02   0.17069949E-07   0.58582481E+08   0.24760576E+21
  -0.17862897E+02   0.17467962E-07   0.57247661E+08   0.25337900E+21
  -0.17839848E+02   0.17875255E-07   0.55943256E+08   0.25928684E+21
  -0.17816800E+02   0.18292045E-07   0.54668572E+08   0.26533243E+21
  -0.17793751E+02   0.18718553E-07   0.53422932E+08   0.27151898E+21
  -0.17770702E+02   0.19155006E-07   0.52205674E+08   0.27784978E+21
  -0.17747653E+02   0.19601635E-07   0.51016152E+08   0.28432818E+21
  -0.17724604E+02   0.20058678E-07   0.49853734E+08   0.29095763E+21
  -0.17701555E+02   0.20526378E-07   0.48717801E+08   0.29774166E+21
  -0.17678506E+02   0.21004982E-07   0.47607751E+08   0.30468385E+21
  -0.17655457E+02   0.21494747E-07   0.46522994E+08   0.31178792E+21
  -0.17632408E+02   0.21995931E-07   0.45462954E+08   0.31905761E+21
